Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[133]    0.0    0.00    0.00     152         std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::allocator(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [133]
                0.00    0.00     150/150         __gnu_cxx::new_allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::new_allocator(__gnu_cxx::new_allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [135]
-----------------------------------------------
                0.00    0.00      53/151         std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [177]
                0.00    0.00      98/151         std::__shared_ptr<std::thread::_Impl_base, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [154]
[134]    0.0    0.00    0.00     151         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [134]
-----------------------------------------------
                0.00    0.00     150/150         std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::allocator(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [133]
[135]    0.0    0.00    0.00     150         __gnu_cxx::new_allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::new_allocator(__gnu_cxx::new_allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [135]
-----------------------------------------------
                0.00    0.00      46/149         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [503]
                0.00    0.00      49/149         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [223]
                0.00    0.00      54/149         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)>&&) [191]
[136]    0.0    0.00    0.00     149         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [136]
                0.00    0.00     153/153         __gnu_cxx::__aligned_buffer<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::_M_ptr() [132]
-----------------------------------------------
                0.00    0.00     136/136         polar_race::FileNameArranger::init(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [330]
[137]    0.0    0.00    0.00     136         int const& std::max<int>(int const&, int const&) [137]
-----------------------------------------------
                0.00    0.00     135/135         bool std::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [139]
[138]    0.0    0.00    0.00     135         bool std::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [138]
                0.00    0.00     270/270         std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::base() const [121]
-----------------------------------------------
                0.00    0.00     135/135         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [282]
[139]    0.0    0.00    0.00     135         bool std::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [139]
                0.00    0.00     135/135         bool std::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [138]
-----------------------------------------------
                0.00    0.00      64/130         main [5]
                0.00    0.00      66/130         polar_race::HashTable::Load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[140]    0.0    0.00    0.00     130         std::thread::thread() [140]
                0.00    0.00     130/424         std::thread::id::id() [111]
-----------------------------------------------
                0.00    0.00     127/127         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [282]
[141]    0.0    0.00    0.00     127         std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::operator*() const [141]
-----------------------------------------------
                0.00    0.00     127/127         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [282]
[142]    0.0    0.00    0.00     127         std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::operator++() [142]
-----------------------------------------------
                0.00    0.00     127/127         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [282]
[143]    0.0    0.00    0.00     127         void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [143]
                0.00    0.00     127/333         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [119]
                0.00    0.00     127/216811      operator new(unsigned long, void*) [54]
-----------------------------------------------
                0.00    0.00      55/112         std::_Bind_simple_helper<void (&)(int)<int&> >::__type std::__bind_simple<void (&)(int), int&>(void (&)(int), int&) [202]
                0.00    0.00      57/112         std::thread::thread<void (&)(int), int&>(void (&)(int), int&) [187]
[144]    0.0    0.00    0.00     112         void (&std::forward<void (&)(int)>(std::remove_reference<void (&)(int)>::type&))(int) [144]
-----------------------------------------------
                0.00    0.00      53/110         std::_Tuple_impl<0ul, void (*)(int), int>::_Tuple_impl(std::_Tuple_impl<0ul, void (*)(int), int>&&) [197]
                0.00    0.00      57/110         std::_Tuple_impl<0ul, void (*)(int), int>::_Tuple_impl<void (*)(int)<int&>, void>(void (*)(int)<int&>&&, (void&&)...) [175]
[145]    0.0    0.00    0.00     110         std::_Head_base<0ul, void (*)(int), false>::_Head_base<void (*)(int)>(void (*&&)(int)) [145]
                0.00    0.00     106/372         void (*&&std::forward<void (*)(int)>(std::remove_reference<void (*)(int)>::type&))(int) [118]
-----------------------------------------------
                0.00    0.00     108/108         std::_Tuple_impl<0ul, void (*)(int), int>::_M_head(std::_Tuple_impl<0ul, void (*)(int), int>&) [149]
[146]    0.0    0.00    0.00     108         std::_Head_base<0ul, void (*)(int), false>::_M_head(std::_Head_base<0ul, void (*)(int), false>&) [146]
-----------------------------------------------
                0.00    0.00     105/105         std::_Tuple_impl<1ul, int>::_M_head(std::_Tuple_impl<1ul, int>&) [151]
[147]    0.0    0.00    0.00     105         std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false>&) [147]
-----------------------------------------------
                0.00    0.00      47/104         std::__shared_ptr<std::thread::_Impl_base, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, void>(std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>&&) [206]
                0.00    0.00      57/104         std::__shared_ptr<std::thread::_Impl_base, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [176]
[148]    0.0    0.00    0.00     104         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [148]
-----------------------------------------------
                0.00    0.00      48/102         void (*&std::__get_helper<0ul, void (*)(int), int>(std::_Tuple_impl<0ul, void (*)(int), int>&))(int) [217]
                0.00    0.00      54/102         std::_Tuple_impl<0ul, void (*)(int), int>::_Tuple_impl(std::_Tuple_impl<0ul, void (*)(int), int>&&) [197]
[149]    0.0    0.00    0.00     102         std::_Tuple_impl<0ul, void (*)(int), int>::_M_head(std::_Tuple_impl<0ul, void (*)(int), int>&) [149]
                0.00    0.00     108/108         std::_Head_base<0ul, void (*)(int), false>::_M_head(std::_Head_base<0ul, void (*)(int), false>&) [146]
-----------------------------------------------
                0.00    0.00     102/102         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [157]
